12442509009871699972,1640184586403715
12442509009871699972,1640184586405418
12442509009871699976,1640184586425008
12442509009871699976,1640184586426782
12442509009871699981,1640184586451169
12442509009871699981,1640184586453604
12442509009871699984,1640184586467432
12442509009871699984,1640184586476852
12442509009871699988,1640184586489695
12442509009871699988,1640184586491799
12442509009871699991,1640184586505392
12442509009871699991,1640184586507479
12442509009871699994,1640184586521393
12442509009871699994,1640184586522881
12442509009871699999,1640184586548655
12442509009871699999,1640184586551768
12442509009871700004,1640184586576206
12442509009871700004,1640184586578134
12442509009871700008,1640184586597606
12442509009871700008,1640184586599431
12442509009871700011,1640184586613107
12442509009871700011,1640184586615019
12442509009871700017,1640184586645736
12442509009871700017,1640184586648257
12442509009871700021,1640184586667362
12442509009871700021,1640184586669933
12442509009871700023,1640184586678543
12442509009871700023,1640184586680388
12442509009871700025,1640184586689674
12442509009871700025,1640184586691975
12442509009871700027,1640184586699258
12442509009871700027,1640184586701581
12442509009871700030,1640184586714949
12442509009871700030,1640184586716739
12442509009871700033,1640184586730523
12442509009871700033,1640184586733037
12442509009871700036,1640184586746880
12442509009871700036,1640184586749240
12442509009871700040,1640184586768374
12442509009871700040,1640184586772692
12442509009871700043,1640184586784671
12442509009871700043,1640184586786759
12442509009871700045,1640184586795308
12442509009871700045,1640184586797513
12442509009871700048,1640184586811089
12442509009871700048,1640184586813240
12442509009871700050,1640184586822243
12442509009871700050,1640184586823850
12442509009871700054,1640184586843731
12442509009871700054,1640184586845594
12442509009871700058,1640184586865227
12442509009871700058,1640184586867334
12442509009871700062,1640184586886324
12442509009871700062,1640184586887839
12442509009871700065,1640184586904113
12442509009871700065,1640184586905662
12442509009871700070,1640184586929361
12442509009871700070,1640184586931263
12442509009871700077,1640184586967160
12442509009871700077,1640184586970423
12442509009871700081,1640184586988340
12442509009871700081,1640184586990204
12442509009871700086,1640184587014218
12442509009871700086,1640184587016236
12442509009871700089,1640184587030303
12442509009871700089,1640184587032517
12442509009871699970,1640184586393148
12442509009871699970,1640184586394890
12442509009871699969,1640184586389630
12442509009871699969,1640184586393294
12442509009871699973,1640184586408713
12442509009871699973,1640184586410568
12442509009871699979,1640184586440692
12442509009871699979,1640184586442668
12442509009871699982,1640184586456744
12442509009871699982,1640184586458703
12442509009871699986,1640184586478072
12442509009871699986,1640184586480187
12442509009871699992,1640184586510769
12442509009871699992,1640184586513262
